Extract.Date,CCG.Code,CCG.Name,Breakdown.Field,Breakdown.Value,Patient.Count,CCG20CD,pop19,Shielders_pct,Patient.Count.QCOVID,Patient.Count.nonQCOVID,Shielders_from_QCOVID_pct,IMD19_decile,IMD19_quintile
20/03/2021,05A,NHS Coventry and Rugby CCG,ALL,ALL,31730,E38000038,480456,6.60414273107215,13505,18225,42.5622439331863,5,3
20/03/2021,01H,NHS North Cumbria CCG,ALL,ALL,21090,E38000215,319371,6.60360521149384,7685,13405,36.439070649597,5,3
20/03/2021,99E,NHS Basildon and Brentwood CCG,ALL,ALL,17370,E38000007,264220,6.57406706532435,6365,11005,36.64363845711,7,4
20/03/2021,02H,NHS Wigan Borough CCG,ALL,ALL,21600,E38000205,328662,6.57210142943206,7045,14555,32.6157407407407,4,2
20/03/2021,02G,NHS West Lancashire CCG,ALL,ALL,7460,E38000200,114306,6.52634157437055,2270,5190,30.4289544235925,8,4
20/03/2021,11N,NHS Kernow CCG,ALL,ALL,37270,E38000089,571802,6.51799049321269,13290,23980,35.6587067346391,4,2
20/03/2021,52R,NHS Nottingham and Nottinghamshire CCG,ALL,ALL,67960,E38000243,1043665,6.51166801607796,28200,39760,41.4949970570924,5,3
20/03/2021,06T,NHS North East Essex CCG,ALL,ALL,22125,E38000117,341267,6.483193511239,7055,15070,31.8870056497175,5,3
20/03/2021,10K,NHS Fareham and Gosport CCG,ALL,ALL,13030,E38000059,201071,6.48029800418758,4850,8180,37.2217958557176,9,5
20/03/2021,09A,NHS Central London (Westminster) CCG,ALL,ALL,12300,E38000031,190034,6.47252596903712,6055,6245,49.2276422764228,7,4
20/03/2021,07H,NHS West Essex CCG,ALL,ALL,20030,E38000197,310040,6.46045671526255,7120,12910,35.54667998003,8,4
20/03/2021,10L,NHS Isle of Wight CCG,ALL,ALL,9120,E38000087,141771,6.4329094102461,3725,5395,40.844298245614,4,2
20/03/2021,78H,NHS Northamptonshire CCG,ALL,ALL,47315,E38000242,736219,6.42675616902036,18030,29285,38.1063087815703,7,4
20/03/2021,10R,NHS Portsmouth CCG,ALL,ALL,13800,E38000137,214905,6.421442032526,6420,7380,46.5217391304348,3,2
20/03/2021,05H,NHS Warwickshire North CCG,ALL,ALL,12515,E38000195,195147,6.41311421646246,4445,8070,35.517379145026,5,3
20/03/2021,36L,NHS South West London CCG,ALL,ALL,95545,E38000245,1504810,6.34930655697397,45965,49580,48.1082212569993,8,4
20/03/2021,01A,NHS East Lancashire CCG,ALL,ALL,24295,E38000050,382746,6.34755163999101,9240,15055,38.0325169788022,3,2
20/03/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,ALL,ALL,14385,E38000153,226837,6.34155803506483,5500,8885,38.2342718109141,8,4
20/03/2021,06F,NHS Bedfordshire CCG,ALL,ALL,29250,E38000010,461940,6.33199116768411,10505,18745,35.9145299145299,9,5
20/03/2021,05V,NHS Stafford and Surrounds CCG,ALL,ALL,9945,E38000173,157308,6.32199252422,3065,6880,30.8195072900955,9,5
20/03/2021,06H,NHS Cambridgeshire and Peterborough CCG,ALL,ALL,56415,E38000026,892627,6.32010907131422,21290,35125,37.7381901976425,8,4
20/03/2021,01W,NHS Stockport CCG,ALL,ALL,18445,E38000174,293423,6.28614662108969,6540,11905,35.4567633505015,7,4
20/03/2021,05C,NHS Dudley CCG,ALL,ALL,20135,E38000046,321596,6.26096095722584,7485,12650,37.1740749937919,4,3
20/03/2021,11M,NHS Gloucestershire CCG,ALL,ALL,39795,E38000062,637070,6.24656631139435,13860,25935,34.8284960422164,9,5
20/03/2021,02E,NHS Warrington CCG,ALL,ALL,13095,E38000194,210014,6.23529859914101,4640,8455,35.4333715158457,7,4
20/03/2021,03R,NHS Wakefield CCG,ALL,ALL,21705,E38000190,348312,6.23148211947909,7870,13835,36.258926514628,3,2
20/03/2021,42D,NHS North Yorkshire CCG,ALL,ALL,26560,E38000241,428231,6.20225999518951,10090,16470,37.9894578313253,9,5
20/03/2021,91Q,NHS Kent and Medway CCG,ALL,ALL,115285,E38000237,1860111,6.19774841393874,39755,75530,34.4841046103136,6,3
20/03/2021,15M,NHS Derby and Derbyshire CCG,ALL,ALL,63535,E38000229,1026426,6.18992504086997,25995,37540,40.9144565987251,6,3
20/03/2021,11X,NHS Somerset CCG,ALL,ALL,34800,E38000150,562225,6.18969273867224,12255,22545,35.2155172413793,6,3
20/03/2021,02A,NHS Trafford CCG,ALL,ALL,14615,E38000187,237354,6.15746943384144,5265,9350,36.0246322271639,9,5
20/03/2021,10X,NHS Southampton CCG,ALL,ALL,15475,E38000167,252520,6.12822746713132,5225,10250,33.7641357027464,3,2
20/03/2021,08F,NHS Havering CCG,ALL,ALL,15865,E38000077,259552,6.11245530760695,6270,9595,39.5209580838323,8,4
20/03/2021,15D,NHS East Berkshire CCG,ALL,ALL,26475,E38000224,436701,6.06250042935556,13135,13340,49.6128423040604,9,5
20/03/2021,27D,NHS Cheshire CCG,ALL,ALL,43775,E38000233,727223,6.01947408154033,14355,29420,32.7926898914906,8,5
20/03/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",ALL,ALL,55000,E38000231,921917,5.96582989574984,20325,34675,36.9545454545455,9,5
20/03/2021,06Q,NHS Mid Essex CCG,ALL,ALL,23565,E38000106,395918,5.95199005854748,7915,15650,33.5879482283047,9,5
20/03/2021,05R,NHS South Warwickshire CCG,ALL,ALL,16200,E38000164,273851,5.91562565044495,5520,10680,34.0740740740741,10,5
20/03/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",ALL,ALL,56820,E38000222,963522,5.89711495949236,22460,34360,39.528335093277,7,4
20/03/2021,05X,NHS Telford and Wrekin CCG,ALL,ALL,10585,E38000183,179854,5.88532921147153,4465,6120,42.1823334907889,4,2
20/03/2021,04Y,NHS Cannock Chase CCG,ALL,ALL,8085,E38000028,137595,5.8759402594571,2570,5515,31.7872603586889,6,3
20/03/2021,03A,NHS Greater Huddersfield CCG,ALL,ALL,14400,E38000064,246604,5.83932134109747,4780,9620,33.1944444444444,5,3
20/03/2021,18C,NHS Herefordshire and Worcestershire CCG,ALL,ALL,45700,E38000236,788587,5.7951754213549,17365,28335,37.9978118161926,7,4
20/03/2021,92A,NHS Surrey Heartlands CCG,ALL,ALL,60745,E38000246,1049170,5.7898148059895,22850,37895,37.6162647131451,10,5
20/03/2021,06K,NHS East and North Hertfordshire CCG,ALL,ALL,32995,E38000049,571713,5.77125235913824,11790,21205,35.7326867707228,9,5
20/03/2021,99M,NHS North East Hampshire and Farnham CCG,ALL,ALL,12150,E38000118,211709,5.73900967837929,4810,7340,39.5884773662551,10,5
20/03/2021,04V,NHS West Leicestershire CCG,ALL,ALL,23325,E38000201,407490,5.72406684826622,8550,14775,36.6559485530547,10,5
20/03/2021,05G,NHS North Staffordshire CCG,ALL,ALL,12565,E38000126,219600,5.72176684881603,4505,8060,35.8535614803024,7,4
20/03/2021,01E,NHS Greater Preston CCG,ALL,ALL,11655,E38000227,203825,5.71814056175641,4900,6755,42.042042042042,5,3
20/03/2021,05N,NHS Shropshire CCG,ALL,ALL,18475,E38000147,323136,5.71740691225985,6605,11870,35.7510148849797,7,4
20/03/2021,11A,NHS West Hampshire CCG,ALL,ALL,32520,E38000198,570799,5.6972769749071,11330,21190,34.840098400984,10,5
20/03/2021,10J,NHS North Hampshire CCG,ALL,ALL,12840,E38000120,225387,5.69686805361445,3805,9035,29.6339563862928,10,5
20/03/2021,09D,NHS Brighton and Hove CCG,ALL,ALL,16450,E38000021,290885,5.65515581759114,6690,9760,40.6686930091185,6,3
20/03/2021,06N,NHS Herts Valleys CCG,ALL,ALL,33695,E38000079,598034,5.63429504008133,13950,19745,41.4008013058317,10,5
20/03/2021,03W,NHS East Leicestershire and Rutland CCG,ALL,ALL,19050,E38000051,338592,5.62624043096116,6695,12355,35.1443569553806,10,5
20/03/2021,14Y,NHS Buckinghamshire CCG,ALL,ALL,30405,E38000223,546626,5.56230402505552,12180,18225,40.0592007893439,10,5
20/03/2021,10C,NHS Surrey Heath CCG,ALL,ALL,5360,E38000178,96564,5.55072283666791,2140,3220,39.9253731343284,10,5
20/03/2021,03Q,NHS Vale of York CCG,ALL,ALL,20045,E38000188,366072,5.47569876964095,6315,13730,31.5041157395859,10,5
20/03/2021,00X,NHS Chorley and South Ribble CCG,ALL,ALL,9610,E38000034,178547,5.38233630360633,3325,6285,34.5993756503642,8,4
20/03/2021,10Q,NHS Oxfordshire CCG,ALL,ALL,36090,E38000136,676171,5.33740725349061,14545,21545,40.3020227209753,10,5
20/03/2021,15A,NHS Berkshire West CCG,ALL,ALL,24715,E38000221,491349,5.03002957164867,10275,14440,41.5739429496257,10,5
22/02/2021,07Y,NHS Hounslow CCG,ALL,ALL,29575,E38000084,271523,10.8922632705148,8950,20625,30.262045646661,4,2
22/02/2021,07W,NHS Ealing CCG,ALL,ALL,35580,E38000048,341806,10.4094135269714,15365,20215,43.1843732433952,4,2
22/02/2021,99A,NHS Liverpool CCG,ALL,ALL,51545,E38000101,498042,10.349528754603,6985,44560,13.5512658841789,1,1
22/02/2021,01T,NHS South Sefton CCG,ALL,ALL,16335,E38000161,160226,10.1949745983798,2940,13395,17.9981634527089,3,2
22/02/2021,07P,NHS Brent CCG,ALL,ALL,33595,E38000020,329771,10.1873724493664,16345,17250,48.653073374014,3,2
22/02/2021,08M,NHS Newham CCG,ALL,ALL,33965,E38000113,353134,9.61816194419116,21890,12075,64.4486971882821,1,1
22/02/2021,01V,NHS Southport and Formby CCG,ALL,ALL,10900,E38000170,116184,9.381670453763,2290,8610,21.0091743119266,6,4
22/02/2021,06P,NHS Luton CCG,ALL,ALL,19220,E38000102,213052,9.02127180218914,9315,9905,48.4651404786681,3,2
22/02/2021,01J,NHS Knowsley CCG,ALL,ALL,13080,E38000091,150862,8.67017539208018,3705,9375,28.3256880733945,1,1
22/02/2021,08E,NHS Harrow CCG,ALL,ALL,21750,E38000074,251160,8.65981844242714,10500,11250,48.2758620689655,8,4
22/02/2021,01X,NHS St Helens CCG,ALL,ALL,15620,E38000172,180585,8.64966636210095,3120,12500,19.9743918053777,2,1
22/02/2021,00T,NHS Bolton CCG,ALL,ALL,24845,E38000016,287550,8.64023648061207,8660,16185,34.8561078687865,3,2
22/02/2021,36J,NHS Bradford District and Craven CCG,ALL,ALL,49960,E38000232,590901,8.45488499765612,21645,28315,43.3246597277822,2,1
22/02/2021,04C,NHS Leicester City CCG,ALL,ALL,29585,E38000097,354224,8.35205971362754,15925,13660,53.8279533547406,2,1
22/02/2021,07L,NHS Barking and Dagenham CCG,ALL,ALL,17645,E38000004,212906,8.28769503912525,9565,8080,54.2079909322754,1,1
22/02/2021,02Q,NHS Bassetlaw CCG,ALL,ALL,9675,E38000008,117459,8.23691671136311,2730,6945,28.2170542635659,5,3
22/02/2021,00R,NHS Blackpool CCG,ALL,ALL,11480,E38000015,139446,8.2325774851914,4585,6895,39.9390243902439,1,1
22/02/2021,05L,NHS Sandwell and West Birmingham CCG,ALL,ALL,41405,E38000144,506073,8.18162597095676,24135,17270,58.2900615867649,1,1
22/02/2021,08G,NHS Hillingdon CCG,ALL,ALL,24585,E38000082,306870,8.01153582950435,9775,14810,39.7600162700834,6,3
22/02/2021,08V,NHS Tower Hamlets CCG,ALL,ALL,26010,E38000186,324745,8.00936119108839,17885,8125,68.7620146097655,2,1
22/02/2021,08C,NHS Hammersmith and Fulham CCG,ALL,ALL,14580,E38000070,185143,7.8749939236158,6180,8400,42.3868312757202,4,2
22/02/2021,00N,NHS South Tyneside CCG,ALL,ALL,11790,E38000163,150976,7.80918821534548,4500,7290,38.1679389312977,2,1
22/02/2021,06A,NHS Wolverhampton CCG,ALL,ALL,20160,E38000210,263357,7.65500822078016,11190,8970,55.5059523809524,1,1
22/02/2021,05W,NHS Stoke on Trent CCG,ALL,ALL,20125,E38000175,264651,7.60435441392627,8225,11900,40.8695652173913,1,1
22/02/2021,03J,NHS North Kirklees CCG,ALL,ALL,14570,E38000121,193183,7.54207150732725,5875,8695,40.3225806451613,2,2
22/02/2021,16C,NHS Tees Valley CCG,ALL,ALL,50855,E38000247,675944,7.5235522469317,17985,32870,35.3652541539672,3,2
22/02/2021,00Y,NHS Oldham CCG,ALL,ALL,17610,E38000135,237110,7.4269326472945,7510,10100,42.6462237365133,2,1
22/02/2021,00P,NHS Sunderland CCG,ALL,ALL,20605,E38000176,277705,7.41974397292091,8045,12560,39.0439213783062,2,1
22/02/2021,08N,NHS Redbridge CCG,ALL,ALL,22625,E38000138,305222,7.41263735903703,13310,9315,58.828729281768,7,4
22/02/2021,07G,NHS Thurrock CCG,ALL,ALL,12890,E38000185,174341,7.39355630631923,3060,9830,23.7393328161365,5,3
22/02/2021,02X,NHS Doncaster CCG,ALL,ALL,22970,E38000044,311890,7.36477604283562,7285,15685,31.7152808010448,2,1
22/02/2021,00Q,NHS Blackburn with Darwen CCG,ALL,ALL,10965,E38000014,149696,7.32484501923899,5240,5725,47.7884176926585,1,1
22/02/2021,12F,NHS Wirral CCG,ALL,ALL,23725,E38000208,324011,7.3222822681946,8040,15685,33.8883034773446,4,2
22/02/2021,01F,NHS Halton CCG,ALL,ALL,9460,E38000068,129410,7.3100996831775,2995,6465,31.6596194503171,2,1
22/02/2021,00V,NHS Bury CCG,ALL,ALL,13935,E38000024,190990,7.29619351798524,4155,9780,29.8170075349839,5,3
22/02/2021,84H,NHS County Durham CCG,ALL,ALL,38625,E38000234,530094,7.28644353642939,12270,26355,31.7669902912621,3,2
22/02/2021,04F,NHS Milton Keynes CCG,ALL,ALL,20075,E38000107,275882,7.27666176118775,5580,14495,27.7957658779577,8,4
22/02/2021,15E,NHS Birmingham and Solihull CCG,ALL,ALL,85070,E38000220,1180567,7.20585955731441,45345,39725,53.3031621017985,2,1
22/02/2021,07T,NHS City and Hackney CCG,ALL,ALL,20940,E38000035,290841,7.19981020557624,13015,7925,62.1537726838587,1,1
22/02/2021,10L,NHS Isle of Wight CCG,ALL,ALL,10180,E38000087,141771,7.18059405661242,4325,5855,42.4852652259332,4,2
22/02/2021,01Y,NHS Tameside and Glossop CCG,ALL,ALL,18670,E38000182,260063,7.17902969665043,7020,11650,37.6004284949116,2,1
22/02/2021,26A,NHS Norfolk and Waveney CCG,ALL,ALL,73565,E38000239,1026193,7.16872946901801,25290,48275,34.3777611635968,5,3
22/02/2021,05Y,NHS Walsall CCG,ALL,ALL,20290,E38000191,285478,7.10737780144179,9610,10680,47.3632331197634,2,1
22/02/2021,03F,NHS Hull CCG,ALL,ALL,18460,E38000085,259778,7.10606748839394,6805,11655,36.863488624052,1,1
22/02/2021,72Q,NHS South East London CCG,ALL,ALL,129250,E38000244,1819271,7.10449405283765,67255,61995,52.0348162475822,4,3
22/02/2021,06L,NHS Ipswich and East Suffolk CCG,ALL,ALL,29195,E38000086,411211,7.0997614363429,9580,19615,32.8138379859565,7,4
22/02/2021,14L,NHS Manchester CCG,ALL,ALL,39215,E38000217,552858,7.09314145766182,20230,18985,51.5874027795486,1,1
22/02/2021,01G,NHS Salford CCG,ALL,ALL,18345,E38000143,258834,7.08755418530796,6515,11830,35.5137639683838,1,1
22/02/2021,11N,NHS Kernow CCG,ALL,ALL,40425,E38000089,571802,7.06975491516294,13510,26915,33.4199134199134,4,2
22/02/2021,99C,NHS North Tyneside CCG,ALL,ALL,14690,E38000127,207913,7.0654552625377,4935,9755,33.5942818243703,6,3
22/02/2021,08Y,NHS West London CCG,ALL,ALL,16030,E38000202,227412,7.04888044606265,7795,8235,48.6275733000624,5,3
22/02/2021,99G,NHS Southend CCG,ALL,ALL,12860,E38000168,183125,7.02252559726962,5630,7230,43.7791601866252,5,3
22/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",ALL,ALL,15615,E38000080,222412,7.02075427584843,7130,8485,45.661223182837,1,1
22/02/2021,02P,NHS Barnsley CCG,ALL,ALL,17330,E38000006,246866,7.0200027545308,4860,12470,28.0438545874207,2,1
22/02/2021,13T,NHS Newcastle Gateshead CCG,ALL,ALL,35180,E38000212,504875,6.96806140133696,14415,20765,40.9749857873792,3,2
22/02/2021,10V,NHS South Eastern Hampshire CCG,ALL,ALL,15105,E38000154,217701,6.93841553323136,4985,10120,33.0023171135386,8,4
22/02/2021,15F,NHS Leeds CCG,ALL,ALL,54845,E38000225,793139,6.9149291612189,17575,37270,32.0448536785486,4,2
22/02/2021,03H,NHS North East Lincolnshire CCG,ALL,ALL,11020,E38000119,159563,6.90636300395455,4245,6775,38.5208711433757,3,2
22/02/2021,97R,NHS East Sussex CCG,ALL,ALL,38465,E38000235,557229,6.9029070633438,16365,22100,42.5451709346159,6,4
22/02/2021,00L,NHS Northumberland CCG,ALL,ALL,22225,E38000130,322434,6.8928835048413,5450,16775,24.5219347581552,6,3
22/02/2021,02Y,NHS East Riding of Yorkshire CCG,ALL,ALL,21915,E38000052,318400,6.88285175879397,7735,14180,35.295459730778,9,5
22/02/2021,99F,NHS Castle Point and Rochford CCG,ALL,ALL,12230,E38000030,177744,6.88068232964263,3315,8915,27.1054783319706,9,5
22/02/2021,01K,NHS Morecambe Bay CCG,ALL,ALL,22740,E38000228,332696,6.83506865126121,6895,15845,30.3210202286719,6,3
22/02/2021,03L,NHS Rotherham CCG,ALL,ALL,18130,E38000141,265411,6.83091507134218,6670,11460,36.7898510755654,3,2
22/02/2021,02M,NHS Fylde and Wyre CCG,ALL,ALL,13265,E38000226,194337,6.82577172643398,4435,8830,33.4338484734263,7,4
22/02/2021,70F,NHS West Sussex CCG,ALL,ALL,58095,E38000248,857166,6.77756700569085,23140,34955,39.8313107840606,9,5
22/02/2021,11J,NHS Dorset CCG,ALL,ALL,52305,E38000045,773839,6.75915791269243,20860,31445,39.8814644871427,8,4
22/02/2021,ENG,ENGLAND,ALL,ALL,3802901,,56286961,6.75627344670465,1531467,2271434,40.2710194138633,,
22/02/2021,71E,NHS Lincolnshire CCG,ALL,ALL,51380,E38000238,761224,6.74965581747291,19190,32190,37.3491630984819,6,3
22/02/2021,02T,NHS Calderdale CCG,ALL,ALL,14255,E38000025,211455,6.74138705634769,5730,8525,40.1964223079621,4,2
22/02/2021,08W,NHS Waltham Forest CCG,ALL,ALL,18635,E38000192,276983,6.72784972362925,10730,7905,57.5798229138718,3,2
22/02/2021,03N,NHS Sheffield CCG,ALL,ALL,39335,E38000146,584853,6.72562165193647,17115,22220,43.5108681835516,4,2
22/02/2021,05D,NHS East Staffordshire CCG,ALL,ALL,8680,E38000053,129944,6.67980052945884,3005,5675,34.6198156682028,7,4
22/02/2021,15N,NHS Devon CCG,ALL,ALL,79965,E38000230,1200739,6.65964876630142,30690,49275,38.3792909397862,6,3
22/02/2021,03K,NHS North Lincolnshire CCG,ALL,ALL,11435,E38000122,172292,6.63698836858357,4250,7185,37.1665937909926,5,3
22/02/2021,07K,NHS West Suffolk CCG,ALL,ALL,15350,E38000204,231706,6.6247744987182,5180,10170,33.7459283387622,8,4
22/02/2021,93C,NHS North Central London CCG,ALL,ALL,99900,E38000240,1510806,6.61236452595502,54100,45800,54.1541541541542,4,2
22/02/2021,01H,NHS North Cumbria CCG,ALL,ALL,21100,E38000215,319371,6.60673636616975,7915,13185,37.5118483412322,5,3
22/02/2021,99E,NHS Basildon and Brentwood CCG,ALL,ALL,17380,E38000007,264220,6.57785179017485,6510,10870,37.4568469505178,7,4
22/02/2021,02H,NHS Wigan Borough CCG,ALL,ALL,21575,E38000205,328662,6.5644948305554,7155,14420,33.1633835457706,4,2
22/02/2021,10K,NHS Fareham and Gosport CCG,ALL,ALL,13065,E38000059,201071,6.49770479084503,4935,8130,37.7726750861079,9,5
22/02/2021,02G,NHS West Lancashire CCG,ALL,ALL,7405,E38000200,114306,6.47822511504208,2300,5105,31.0600945307225,8,4
22/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,ALL,ALL,67545,E38000243,1043665,6.4719042987932,28530,39015,42.238507661559,5,3
22/02/2021,05A,NHS Coventry and Rugby CCG,ALL,ALL,31055,E38000038,480456,6.46365119802854,13655,17400,43.9703751408791,5,3
22/02/2021,06T,NHS North East Essex CCG,ALL,ALL,22000,E38000117,341267,6.4465652993111,7150,14850,32.5,5,3
22/02/2021,07H,NHS West Essex CCG,ALL,ALL,19950,E38000197,310040,6.43465359308476,7220,12730,36.1904761904762,8,4
22/02/2021,06F,NHS Bedfordshire CCG,ALL,ALL,29655,E38000010,461940,6.41966489154436,10600,19055,35.744393862755,9,5
22/02/2021,09A,NHS Central London (Westminster) CCG,ALL,ALL,12195,E38000031,190034,6.41727269856973,6080,6115,49.8564985649857,7,4
22/02/2021,10R,NHS Portsmouth CCG,ALL,ALL,13770,E38000137,214905,6.40748237593355,6495,7275,47.1677559912854,3,2
22/02/2021,78H,NHS Northamptonshire CCG,ALL,ALL,47060,E38000242,736219,6.39211973611113,18310,28750,38.9077773055674,7,4
22/02/2021,01A,NHS East Lancashire CCG,ALL,ALL,24445,E38000050,382746,6.38674212140689,9530,14915,38.9854776027818,3,2
22/02/2021,05H,NHS Warwickshire North CCG,ALL,ALL,12460,E38000195,195147,6.3849303345683,4495,7965,36.0754414125201,5,3
22/02/2021,36L,NHS South West London CCG,ALL,ALL,95710,E38000245,1504810,6.36027139638891,46740,48970,48.8350224636924,8,4
22/02/2021,05V,NHS Stafford and Surrounds CCG,ALL,ALL,9970,E38000173,157308,6.33788491367254,3115,6855,31.2437311935807,9,5
22/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,ALL,ALL,14355,E38000153,226837,6.32833267941297,5565,8790,38.7669801462905,8,4
22/02/2021,01W,NHS Stockport CCG,ALL,ALL,18500,E38000174,293423,6.30489089130709,6680,11820,36.1081081081081,7,4
22/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,ALL,ALL,56105,E38000026,892627,6.28538011957962,21680,34425,38.641832278763,8,4
22/02/2021,05C,NHS Dudley CCG,ALL,ALL,20090,E38000046,321596,6.2469682458737,7580,12510,37.7302140368343,4,3
22/02/2021,03R,NHS Wakefield CCG,ALL,ALL,21665,E38000190,348312,6.2199981625669,7985,13680,36.8566812831756,3,2
22/02/2021,02E,NHS Warrington CCG,ALL,ALL,13050,E38000194,210014,6.21387145618864,4700,8350,36.0153256704981,7,4
22/02/2021,11X,NHS Somerset CCG,ALL,ALL,34870,E38000150,562225,6.20214327004313,12555,22315,36.0051620303986,6,3
22/02/2021,91Q,NHS Kent and Medway CCG,ALL,ALL,115060,E38000237,1860111,6.18565236160638,40400,74660,35.1121154180428,6,3
22/02/2021,15M,NHS Derby and Derbyshire CCG,ALL,ALL,63385,E38000229,1026426,6.17531122555352,26515,36870,41.8316636428177,6,3
22/02/2021,02A,NHS Trafford CCG,ALL,ALL,14650,E38000187,237354,6.17221534079898,5365,9285,36.6211604095563,9,5
22/02/2021,42D,NHS North Yorkshire CCG,ALL,ALL,26410,E38000241,428231,6.1672321714215,10240,16170,38.7731919727376,9,5
22/02/2021,11M,NHS Gloucestershire CCG,ALL,ALL,39245,E38000062,637070,6.1602335693095,14045,25200,35.7879984711428,9,5
22/02/2021,08F,NHS Havering CCG,ALL,ALL,15885,E38000077,259552,6.12016089261497,6380,9505,40.1636764242997,8,4
22/02/2021,10X,NHS Southampton CCG,ALL,ALL,15435,E38000167,252520,6.11238713765246,5280,10155,34.2079689018465,3,2
22/02/2021,27D,NHS Cheshire CCG,ALL,ALL,43860,E38000233,727223,6.03116238072778,14645,29215,33.390332877337,8,5
22/02/2021,15D,NHS East Berkshire CCG,ALL,ALL,26325,E38000224,436701,6.0281519849966,13245,13080,50.3133903133903,9,5
22/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",ALL,ALL,54815,E38000231,921917,5.94576301337322,20780,34035,37.909331387394,9,5
22/02/2021,06Q,NHS Mid Essex CCG,ALL,ALL,23420,E38000106,395918,5.91536631322648,8060,15360,34.4150298889838,9,5
22/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",ALL,ALL,56930,E38000222,963522,5.90853140872756,22925,34005,40.2687510978395,7,4
22/02/2021,05R,NHS South Warwickshire CCG,ALL,ALL,16070,E38000164,273851,5.86815458041052,5605,10465,34.8786558805227,10,5
22/02/2021,04Y,NHS Cannock Chase CCG,ALL,ALL,8070,E38000028,137595,5.86503870053418,2615,5455,32.4039653035936,6,3
22/02/2021,03A,NHS Greater Huddersfield CCG,ALL,ALL,14435,E38000064,246604,5.85351413602375,4880,9555,33.8067197783166,5,3
22/02/2021,05X,NHS Telford and Wrekin CCG,ALL,ALL,10515,E38000183,179854,5.84640875376694,4515,6000,42.9386590584879,4,2
22/02/2021,18C,NHS Herefordshire and Worcestershire CCG,ALL,ALL,45710,E38000236,788587,5.79644351225673,17655,28055,38.623933493765,7,4
22/02/2021,06K,NHS East and North Hertfordshire CCG,ALL,ALL,32945,E38000049,571713,5.76250671228396,12040,20905,36.5457580816512,9,5
22/02/2021,92A,NHS Surrey Heartlands CCG,ALL,ALL,60410,E38000246,1049170,5.75788480417854,23345,37065,38.6442641946698,10,5
22/02/2021,99M,NHS North East Hampshire and Farnham CCG,ALL,ALL,12180,E38000118,211709,5.75318007264689,4980,7200,40.8866995073892,10,5
22/02/2021,05G,NHS North Staffordshire CCG,ALL,ALL,12565,E38000126,219600,5.72176684881603,4610,7955,36.6892160764027,7,4
22/02/2021,01E,NHS Greater Preston CCG,ALL,ALL,11630,E38000227,203825,5.70587513798602,4965,6665,42.6913155631986,5,3
22/02/2021,05N,NHS Shropshire CCG,ALL,ALL,18400,E38000147,323136,5.69419687066746,6740,11660,36.6304347826087,7,4
22/02/2021,04V,NHS West Leicestershire CCG,ALL,ALL,23175,E38000201,407490,5.68725612898476,8660,14515,37.3678532901834,10,5
22/02/2021,10J,NHS North Hampshire CCG,ALL,ALL,12805,E38000120,225387,5.68133920767391,3870,8935,30.2225693088637,10,5
22/02/2021,11A,NHS West Hampshire CCG,ALL,ALL,32395,E38000198,570799,5.67537784754353,11550,20845,35.6536502546689,10,5
22/02/2021,09D,NHS Brighton and Hove CCG,ALL,ALL,16350,E38000021,290885,5.6207779706757,6780,9570,41.4678899082569,6,3
22/02/2021,06N,NHS Herts Valleys CCG,ALL,ALL,33560,E38000079,598034,5.61172107271493,14180,19380,42.2526817640048,10,5
22/02/2021,03W,NHS East Leicestershire and Rutland CCG,ALL,ALL,18910,E38000051,338592,5.58489273225593,6760,12150,35.7482813326282,10,5
22/02/2021,14Y,NHS Buckinghamshire CCG,ALL,ALL,30235,E38000223,546626,5.53120415055266,12385,17850,40.9624607243261,10,5
22/02/2021,10C,NHS Surrey Heath CCG,ALL,ALL,5325,E38000178,96564,5.51447744501056,2170,3155,40.7511737089202,10,5
22/02/2021,03Q,NHS Vale of York CCG,ALL,ALL,19985,E38000188,366072,5.45930855132324,6405,13580,32.0490367775832,10,5
22/02/2021,00X,NHS Chorley and South Ribble CCG,ALL,ALL,9595,E38000034,178547,5.37393515432911,3380,6215,35.2266805627931,8,4
22/02/2021,10Q,NHS Oxfordshire CCG,ALL,ALL,36055,E38000136,676171,5.33223104806329,14860,21195,41.214810705866,10,5
22/02/2021,15A,NHS Berkshire West CCG,ALL,ALL,24660,E38000221,491349,5.01883589871965,10465,14195,42.4371451743715,10,5
26/02/2021,07Y,NHS Hounslow CCG,ALL,ALL,29510,E38000084,271523,10.8683242303599,8950,20560,30.3287021348695,4,2
26/02/2021,07W,NHS Ealing CCG,ALL,ALL,35535,E38000048,341806,10.3962481641633,15355,20180,43.2109188124384,4,2
26/02/2021,99A,NHS Liverpool CCG,ALL,ALL,51540,E38000101,498042,10.3485248232077,6985,44555,13.5525805199845,1,1
